"Tag Code","Mark File Name","Mark Data Project Code and Name","Mark Site Name","Mark Date MMDDYYYY","Release Site Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Mark Count"
"3DD.003DEAA993","JKF-2023-153-001.xml","JKF - Jeff Fryer Projects","BONAFF - BON - Adult Fish Facility","6/2/2023","BONAFF - BON - Adult Fish Facility","6/2/2023","1","Chinook","5","Unknown","U","Unknown","1"
"3DD.003DEAA994","JKF-2023-153-001.xml","JKF - Jeff Fryer Projects","BONAFF - BON - Adult Fish Facility","6/2/2023","BONAFF - BON - Adult Fish Facility","6/2/2023","1","Chinook","5","Unknown","U","Unknown","1"
"3DD.003DEAA997","JKF-2023-153-001.xml","JKF - Jeff Fryer Projects","BONAFF - BON - Adult Fish Facility","6/2/2023","BONAFF - BON - Adult Fish Facility","6/2/2023","1","Chinook","5","Unknown","U","Unknown","1"
"3DD.003DEAA99D","JKF-2023-153-001.xml","JKF - Jeff Fryer Projects","BONAFF - BON - Adult Fish Facility","6/2/2023","BONAFF - BON - Adult Fish Facility","6/2/2023","1","Chinook","5","Unknown","U","Unknown","1"
"3DD.003DEAA9A2","JKF-2023-156-001.xml","JKF - Jeff Fryer Projects","BONAFF - BON - Adult Fish Facility","6/5/2023","BONAFF - BON - Adult Fish Facility","6/5/2023","1","Chinook","5","Unknown","U","Unknown","1"
"3DD.003DEAA9A3","JKF-2023-157-001.xml","JKF - Jeff Fryer Projects","BONAFF - BON - Adult Fish Facility","6/6/2023","BONAFF - BON - Adult Fish Facility","6/6/2023","1","Chinook","5","Unknown","U","Unknown","1"
"3DD.003DF78BF2","CSS-2021-285-M21.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2021","KNOXB - Knox Bridge, SF Salmon River","4/11/2022","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003DF795AD","CSS-2021-285-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/12/2021","KNOXB - Knox Bridge, SF Salmon River","4/11/2022","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003DF79BAE","CSS-2021-287-M31.xml","CSS - Comparative Survival Study","MCCA - McCall Hatchery","10/14/2021","KNOXB - Knox Bridge, SF Salmon River","4/11/2022","1","Chinook","2","Summer","H","Hatchery Reared","1"
"3DD.003E2B6DDB","JSW-2023-144-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","5/24/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","5/24/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003E2B765C","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B765F","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B7668","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B766E","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B7673","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B767B","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B7681","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003E2B7687","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003E2B768B","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003E2B7692","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B7697","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003E2B7698","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B769A","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003E2B769D","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B769F","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003E2B76A2","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003E2B76A6","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003E2B76A7","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B76A8","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B76A9","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B76AB","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B76AD","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003E2B76AF","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B76B4","JSW-2023-156-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/5/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B76BD","JSW-2023-157-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/6/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B76C0","JSW-2023-166-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/15/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/15/2023","1","Chinook","1","Spring","H","Hatchery Reared","1"
"3DD.003E2B76C3","JSW-2023-165-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B76C8","JSW-2023-165-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B76C9","JSW-2023-166-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/15/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/15/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B76CA","JSW-2023-165-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B76CB","JSW-2023-165-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/14/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
"3DD.003E2B76CF","JSW-2023-166-001.xml","JSW - Jody White Projects","LGRLDR - LGR - Release into the Adult Fish Ladder","6/15/2023","LGRLDR - LGR - Release into the Adult Fish Ladder","6/15/2023","1","Chinook","1","Spring","W","Wild Fish or Natural Production","1"
